Species,Long,Lat,Source
Acinonyx jubatus,35.1750205413,-1.5582277994,inat
Acinonyx jubatus,38.7568605917,-3.3396586096,inat
Acinonyx jubatus,25.472892569,-32.177868956,inat
Acinonyx jubatus,26.1036759139,-33.4998359992,inat
Acinonyx jubatus,36.5849230259,-1.8016941791,inat
Acinonyx jubatus,-81.7015311555,26.1197159905,inat
Acinonyx jubatus,31.4727471009,-24.1738889052,inat
Acinonyx jubatus,37.6407928667,0.6144344891,inat
Acinonyx jubatus,37.3170283832,-2.7310636029,inat
Acinonyx jubatus,34.8761602585,-1.562187543,inat
Acinonyx jubatus,34.7339606393,-3.076708677,inat
Acinonyx jubatus,31.4002721954,-23.4301390498,inat
Acinonyx jubatus,24.1188554896,-22.0350162669,inat
Acinonyx jubatus,24.1883318337,-21.9634106672,inat
Acinonyx jubatus,35.3021971197,-1.1383441514,inat
Acinonyx jubatus,-81.4943819692,28.2622463161,inat
Acinonyx jubatus,-76.7031205688,39.3575497248,inat
Acinonyx jubatus,34.9836516483,-1.4165880669,inat
Acinonyx jubatus,31.5999089976,-24.0753026699,inat
Acinonyx jubatus,35.0984972845,-1.5372585716,inat
Acinonyx jubatus,37.2540369639,-2.6664375558,inat
Acinonyx jubatus,34.9672178854,-2.7185028642,inat
Acinonyx jubatus,35.0242910384,-1.563119729,inat
Acinonyx jubatus,35.5808286437,-3.0194734547,inat
Acinonyx jubatus,34.963268095,-1.3727917497,inat
Acinonyx jubatus,35.4942219636,-3.1946862269,inat
Acinonyx jubatus,34.9124580728,-1.3426888102,inat
Acinonyx jubatus,34.9293502283,-1.2410730236,inat
Acinonyx jubatus,34.8810345614,-1.3440661566,inat
Acinonyx jubatus,34.8600993211,-1.3807430776,inat
Acinonyx jubatus,34.837165042,-1.2689389059,inat
Acinonyx jubatus,15.9544148402,-24.4255122121,inat
Acinonyx jubatus,25.9967977397,-17.9021131122,inat
Acinonyx jubatus,31.8666598336,-24.4547425933,inat
Acinonyx jubatus,35.2280094903,-14.935617131,inat
Acinonyx jubatus,35.0309998448,-1.5961123086,inat
Acinonyx jubatus,35.1548508204,-1.4342148548,inat
Acinonyx jubatus,35.1471768324,-1.5252977559,inat
Acinonyx jubatus,35.0584019544,-1.4050947525,inat
Acinonyx jubatus,35.0697642817,-1.5979411406,inat
Acinonyx jubatus,35.0824684511,-1.4857899696,inat
Acinonyx jubatus,35.1495877148,-1.5255462051,inat
Acinonyx jubatus,35.1821193948,-1.4378266365,inat
Acinonyx jubatus,34.8316179871,-1.2655226365,inat
Acinonyx jubatus,35.15265094,-1.5454699026,inat
Acinonyx jubatus,35.1433713905,-1.4685962975,inat
Acinonyx jubatus,35.1811993643,-1.4286913941,inat
Acinonyx jubatus,35.0963206873,-1.6331373327,inat
Acinonyx jubatus,34.9598244456,-1.3070345127,inat
Acinonyx jubatus,36.8154423979,-1.3464008022,inat
Acinonyx jubatus,35.1312318572,-1.5629634387,inat
Acinonyx jubatus,-71.5086781043,41.7426031806,inat
Acinonyx jubatus,35.0049802946,-1.4990758142,inat
Acinonyx jubatus,34.9393666276,-2.5876168864,inat
Acinonyx jubatus,-81.7571085385,26.0776047398,inat
Acinonyx jubatus,-81.6818621334,26.0630039597,inat
Acinonyx jubatus,-81.7942818303,26.0088016911,inat
Acinonyx jubatus,-81.6219506504,26.0150617812,inat
Acinonyx jubatus,-81.7898115818,26.1172996834,inat
Acinonyx jubatus,-82.4916587785,28.1817994012,inat
Acinonyx jubatus,32.5255175838,-3.9153616551,inat
Acinonyx jubatus,35.3896762303,-1.162148044,inat
Acinonyx jubatus,35.2342090081,-1.1806880172,inat
Acinonyx jubatus,34.9265702028,-2.4674090963,inat
Acinonyx jubatus,35.3468045375,-1.0143943871,inat
Acinonyx jubatus,35.3552811542,-1.1936370404,inat
Acinonyx jubatus,38.6672580014,-3.3096006877,inat
Acinonyx jubatus,35.1845949634,-1.4952914498,inat
Acinonyx jubatus,35.0047928981,-1.4943310691,inat
Acinonyx jubatus,31.9515827951,-24.4830959663,inat
Acinonyx jubatus,31.471598274,-23.8220105553,inat
Acinonyx jubatus,35.1813944074,-1.4893360713,inat
Acinonyx jubatus,37.5602865799,0.3060275038,inat
Acinonyx jubatus,31.864034895,-28.2815571331,inat
Acinonyx jubatus,35.1860527816,-2.5483110867,inat
Acinonyx jubatus,34.9208479634,-2.2592857968,inat
Acinonyx jubatus,31.7117756786,-25.0378858988,inat
Acinonyx jubatus,31.4766713172,-23.9700569557,inat
Acinonyx jubatus,-76.3535177863,36.9502435749,inat
Acinonyx jubatus,34.8352534681,-3.1199290645,inat
Acinonyx jubatus,20.5813610813,-26.026506514,inat
Acinonyx jubatus,34.941295952,-2.8986819114,inat
Acinonyx jubatus,38.7299423945,-3.1817655855,inat
Acinonyx jubatus,37.7363431177,0.4418351188,inat
Acinonyx jubatus,28.2849611134,-25.8666403448,inat
Acinonyx jubatus,55.8928531569,35.9132073676,inat
Acinonyx jubatus,35.3263885841,-1.4242072503,inat
Acinonyx jubatus,34.8631400711,-2.765775313,inat
Acinonyx jubatus,-77.1471351493,38.8947642293,inat
Acinonyx jubatus,16.2549968343,-19.0684060919,inat
Acinonyx jubatus,36.8614862685,0.1797046518,inat
Acinonyx jubatus,1.829337885,11.3983567105,inat
Acinonyx jubatus,1.8186503801,11.3998068588,inat
Acinonyx jubatus,37.4959954495,0.5669487177,inat
Acinonyx jubatus,31.3587204371,-23.537197971,inat
Acinonyx jubatus,35.3314064023,-1.5840710259,inat
Acinonyx jubatus,25.4510680709,-32.2666441529,inat
Acinonyx jubatus,34.8140153853,-2.4399062917,inat
Acinonyx jubatus,28.3388166629,-25.9569265026,inat
Acinonyx jubatus,31.4823697147,-25.2574194755,inat
Acinonyx jubatus,31.4515277338,-24.1235320117,inat
Acinonyx jubatus,1.5337783305,11.313031246,inat
Acinonyx jubatus,37.4944608549,0.5136930081,inat
Acinonyx jubatus,37.4281010847,0.5909393167,inat
Acinonyx jubatus,12.2458378927,-16.0795715056,inat
Acinonyx jubatus,-82.533161066,28.0084161664,inat
Acinonyx jubatus,30.9305577036,-24.4618585288,inat
Acinonyx jubatus,37.1940534532,-0.1842167861,inat
Acinonyx jubatus,23.2794989583,-19.0202071048,inat
Acinonyx jubatus,16.7685572911,-20.8259073665,inat
Acinonyx jubatus,20.6537121772,-26.5550792193,inat
Acinonyx jubatus,25.4023101802,-33.9923646857,inat
Acinonyx jubatus,31.7613411271,-28.3858290312,inat
Acinonyx jubatus,20.4469235393,-26.2448321065,inat
Acinonyx jubatus,-0.2357175326,47.1420045498,inat
Acinonyx jubatus,34.2291494803,-2.1243270331,inat
Acinonyx jubatus,35.425628779,-3.0368239663,inat
Acinonyx jubatus,36.0769789533,-3.6627226279,inat
Acinonyx jubatus,34.9899670785,-2.0456625864,inat
Acinonyx jubatus,34.9692138034,-2.7453144885,inat
Acinonyx jubatus,30.7925312565,-24.3004809185,inat
Acinonyx jubatus,16.454475191,-22.3938452729,inat
Acinonyx jubatus,15.8749782262,-21.2738168569,inat
Acinonyx jubatus,20.7268135901,-26.4481264573,inat
Acinonyx jubatus,26.2171922751,-24.7810414578,inat
Acinonyx jubatus,36.166091404,-3.6891833497,inat
Acinonyx jubatus,35.1754099422,-2.9759839941,inat
Acinonyx jubatus,174.6687918101,-36.8821159155,inat
Acinonyx jubatus,33.63968394,3.8582391695,inat
Acinonyx jubatus,-1.135782057,45.7537614039,inat
Acinonyx jubatus,-1.1484295443,45.6276329306,inat
Acinonyx jubatus,20.375199741,-26.1586621237,inat
Acinonyx jubatus,-1.6792140582,47.1199365585,inat
Acinonyx jubatus,32.1426709673,-28.1192178592,inat
Acinonyx jubatus,1.2129558219,49.2626921519,inat
Acinonyx jubatus,6.1962678095,49.2976771731,inat
Acinonyx jubatus,6.1946589829,49.2786290401,inat
Acinonyx jubatus,7.2634020815,47.6891033085,inat
Acinonyx jubatus,34.8584588626,-2.3185484385,inat
Acinonyx jubatus,34.8552566947,-2.3093030586,inat
Acinonyx jubatus,-0.0964023012,47.7032009895,inat
Acinonyx jubatus,1.3460240926,47.257233778,inat
Acinonyx jubatus,35.3607094776,-1.5136621858,inat
Acinonyx jubatus,24.1664335374,-19.1258558376,inat
Acinonyx jubatus,174.6468782169,-41.2965271144,inat
Acinonyx jubatus,34.5873890339,-2.7702899065,inat
Acinonyx jubatus,20.2864998534,-26.1895540192,inat
Acinonyx jubatus,35.0166717638,-1.5265765395,inat
Acinonyx jubatus,144.7309114351,-37.936293086,inat
Acinonyx jubatus,35.3078363145,-1.7524263854,inat
Acinonyx jubatus,34.8958626579,-2.5509462261,inat
Acinonyx jubatus,34.6178692662,-2.4241649022,inat
Acinonyx jubatus,-85.1070841686,42.3841507911,inat
Acinonyx jubatus,32.3477517276,-27.6520879464,inat
Acinonyx jubatus,37.7176458848,0.5604904618,inat
Acinonyx jubatus,-122.7220012646,45.4002971343,inat
Acinonyx jubatus,36.8989543684,0.3640707962,inat
Acinonyx jubatus,35.26534006,-1.4082118803,inat
Acinonyx jubatus,9.9515115118,55.7926657227,inat
Acinonyx jubatus,25.5300648727,-32.1469928587,inat
Acinonyx jubatus,31.5833320937,-24.2815294483,inat
Acinonyx jubatus,25.4408735677,-32.0577682084,inat
Acinonyx jubatus,2.1538275807,41.3552269769,inat
Acinonyx jubatus,36.6656492902,0.3257179786,inat
Acinonyx jubatus,27.4328348542,-19.0174859757,inat
Acinonyx jubatus,34.9250399127,-2.4070644344,inat
Acinonyx jubatus,36.857851671,0.3886482073,inat
Acinonyx jubatus,-66.050261049,18.4238788603,inat
Acinonyx jubatus,20.7150265819,-25.4764673004,inat
Acinonyx jubatus,35.4730600358,-1.3482812761,inat
Acinonyx jubatus,32.2147080832,-27.891818144,inat
Acinonyx jubatus,31.7760671186,-24.5219365214,inat
Acinonyx jubatus,37.0248131685,0.3136380171,inat
Acinonyx jubatus,37.0495188545,0.2803547021,inat
Acinonyx jubatus,35.1403129909,-1.5731098797,inat
Acinonyx jubatus,36.7498168398,0.3260121346,inat
Acinonyx jubatus,36.7959856469,0.2156204627,inat
Acinonyx jubatus,28.2526946093,-25.3500088561,inat
Acinonyx jubatus,35.2403023768,-1.6936367049,inat
Acinonyx jubatus,36.7273691624,0.2554237013,inat
Acinonyx jubatus,36.843489533,0.347018537,inat
Acinonyx jubatus,35.1560945266,-1.5530309801,inat
Acinonyx jubatus,34.639815251,-2.0302310038,inat
Acinonyx jubatus,34.8631517336,-2.1715126859,inat
Acinonyx jubatus,34.8131774476,-1.5068365072,inat
Acinonyx jubatus,34.680262969,-2.3377484459,inat
Acinonyx jubatus,38.3409721759,-3.5649190784,inat
Acinonyx jubatus,16.8079793478,-18.8808737809,inat
Acinonyx jubatus,30.6556694745,-24.1287734335,inat
Acinonyx jubatus,30.8137073448,-24.4023235074,inat
Acinonyx jubatus,31.3451644788,-25.1583150212,inat
Acinonyx jubatus,-79.0177629396,43.8943382221,inat
Acinonyx jubatus,31.7215030468,-23.8333518349,inat
Acinonyx jubatus,31.8064248044,-25.1231944249,inat
Acinonyx jubatus,31.6045338873,-25.1499476931,inat
Acinonyx jubatus,35.1914186146,-1.4826029234,inat
Acinonyx jubatus,21.9826158688,-33.7183356483,inat
Acinonyx jubatus,27.0398873754,-25.3437021006,inat
Acinonyx jubatus,31.8993738716,-25.3145588096,inat
Acinonyx jubatus,34.8957206474,-1.3176647158,inat
Acinonyx jubatus,35.1524373345,-1.5565180392,inat
Acinonyx jubatus,1.6737257033,11.315105206,inat
Acinonyx jubatus,34.8555339377,-3.0303707112,inat
Acinonyx jubatus,-122.6723949323,45.5238267706,inat
Acinonyx jubatus,35.3302553862,-1.1164411737,inat
Acinonyx jubatus,35.3372650089,-1.1665585524,inat
Acinonyx jubatus,35.228834806,-1.4712398372,inat
Acinonyx jubatus,35.2370805923,-1.4012857674,inat
Acinonyx jubatus,172.4938296433,-43.458733984,inat
Acinonyx jubatus,172.595591222,-43.4367761394,inat
Acinonyx jubatus,172.5246338236,-43.5478007709,inat
Acinonyx jubatus,172.4886644663,-43.4056516498,inat
Acinonyx jubatus,-97.6840281962,32.1280676118,inat
Acinonyx jubatus,34.8011975904,-2.4358809693,inat
Acinonyx jubatus,-77.1853036516,38.846852401,inat
Acinonyx jubatus,35.2934338988,-1.5647567879,inat
Acinonyx jubatus,-89.8006530286,35.0449333311,inat
Acinonyx jubatus,27.0414424605,-25.6702279783,inat
Acinonyx jubatus,-82.5395358243,28.0393758094,inat
Acinonyx jubatus,34.9494863546,-2.5485596904,inat
Acinonyx jubatus,34.8250532754,-1.267882528,inat
Acinonyx jubatus,16.8472870833,-18.9035680386,inat
Acinonyx jubatus,35.0470114068,-1.4158161594,inat
Acinonyx jubatus,34.9098343497,-2.0686787434,inat
Acinonyx jubatus,-74.9306177905,39.1851018035,inat
Acinonyx jubatus,35.2367531029,-1.0561816048,inat
Acinonyx jubatus,35.3418251981,-1.1880479224,inat
Acinonyx jubatus,31.9893423998,-28.5761359474,inat
Acinonyx jubatus,35.3353110944,-1.0726854736,inat
Acinonyx jubatus,38.4914917166,-2.1380689277,inat
Acinonyx jubatus,31.5436304681,-24.809875534,inat
Acinonyx jubatus,35.2667824281,-1.4637169242,inat
Acinonyx jubatus,34.8071863075,-2.3852869649,inat
Acinonyx jubatus,16.850018195,-18.7213464673,inat
Acinonyx jubatus,37.5066418075,0.4434198223,inat
Acinonyx jubatus,-123.45629852,43.1047100069,inat
Acinonyx jubatus,34.9982951052,-2.2253595364,inat
Acinonyx jubatus,36.1166250247,-3.9721398633,inat
Acinonyx jubatus,36.1612200375,-3.8649507442,inat
Acinonyx jubatus,35.0873252821,-1.4714811637,inat
Acinonyx jubatus,35.0136373199,-1.5050481567,inat
Acinonyx jubatus,35.0842318661,-1.5781657,inat
Acinonyx jubatus,22.2879451988,-18.4189272115,inat
Acinonyx jubatus,31.4468258071,-23.8854085265,inat
Acinonyx jubatus,31.5029491074,-23.9472113996,inat
Acinonyx jubatus,28.9400384823,-22.2334557816,inat
Acinonyx jubatus,31.5791742794,-24.9086754018,inat
Acinonyx jubatus,31.4580371379,-25.4705149414,inat
Acinonyx jubatus,32.0491451352,-27.7829165851,inat
Acinonyx jubatus,32.1698179656,-27.7934946326,inat
Acinonyx jubatus,28.2192676112,-25.9952093649,inat
Acinonyx jubatus,32.0675072898,-27.7025559863,inat
Acinonyx jubatus,-116.9797368392,33.1205561487,inat
Acinonyx jubatus,1.0589545071,52.454227379,inat
Acinonyx jubatus,34.8379451771,-1.4722691456,inat
Acinonyx jubatus,32.1680163988,-27.621726967,inat
Acinonyx jubatus,31.6526602758,-28.219297942,inat
Acinonyx jubatus,35.1143588677,-1.4909376326,inat
Acinonyx jubatus,36.2900940087,-4.2561221436,inat
Acinonyx jubatus,31.6956650425,-25.0081196442,inat
Acinonyx jubatus,23.8367781622,-21.5245927381,inat
Acinonyx jubatus,15.0412872645,-22.3749991295,inat
Acinonyx jubatus,31.506104798,-25.4642416709,inat
Acinonyx jubatus,31.4326532135,-23.9010258836,inat
Acinonyx jubatus,34.8969844672,-2.7906789111,inat
Acinonyx jubatus,1.4330447969,11.2142634672,inat
Acinonyx jubatus,1.5242677055,11.2990990343,inat
Acinonyx jubatus,16.3975599936,-18.9884366442,inat
Acinonyx jubatus,15.9565608349,-19.3849123795,inat
Acinonyx jubatus,144.7538169701,-37.9487787546,inat
Acinonyx jubatus,31.8093210114,-28.3180811134,inat
Acinonyx jubatus,34.6311912,-2.2749056842,inat
Acinonyx jubatus,35.0846175623,-1.5122744958,inat
Acinonyx jubatus,35.1519140166,-1.5344481144,inat
Acinonyx jubatus,-80.9291523732,27.2997669682,inat
Acinonyx jubatus,-76.3022404907,36.9155782563,inat
Acinonyx jubatus,-76.2072905451,36.878445404,inat
Acinonyx jubatus,-76.247423334,36.8348587439,inat
Acinonyx jubatus,-111.9288314346,40.7069808918,inat
Acinonyx jubatus,20.3580505462,-25.822887114,inat
Acinonyx jubatus,23.1216109146,-19.2576414091,inat
Acinonyx jubatus,34.9968176597,-1.5167617671,inat
Acinonyx jubatus,172.4061154725,-43.4598321015,inat
Acinonyx jubatus,36.6823612786,-1.3878640396,inat
Acinonyx jubatus,123.8562516315,10.5845190715,inat
Acinonyx jubatus,34.8174696013,-2.6713959799,inat
Acinonyx jubatus,35.0666430987,-2.6127357056,inat
Acinonyx jubatus,14.5945453286,50.1310823379,inat
Acinonyx jubatus,35.3146397479,-1.5231729926,inat
Acinonyx jubatus,-2.7547138796,51.428788141,inat
Acinonyx jubatus,-2.6698728288,51.4658553545,inat
Acinonyx jubatus,-2.789262739,51.4351875964,inat
Acinonyx jubatus,-2.691516284,51.5285979373,inat
Acinonyx jubatus,151.35819217,-32.7536007418,inat
Acinonyx jubatus,-95.9985914963,41.3530842376,inat
Acinonyx jubatus,-95.9930170866,41.3602660829,inat
Acinonyx jubatus,23.0374172912,-27.6946101651,inat
Acinonyx jubatus,34.9842572885,-1.4938337752,inat
Acinonyx jubatus,34.861734411,-1.5499314026,inat
Acinonyx jubatus,16.1556053211,-25.9006296797,inat
Acinonyx jubatus,-122.9133533054,46.9700266864,inat
Acinonyx jubatus,103.7766233163,1.5956508833,inat
Acinonyx jubatus,34.9546781236,-2.3023685859,inat
Acinonyx jubatus,31.443380566,-24.8314494535,inat
Acinonyx jubatus,27.9461026521,-24.7995041967,inat
Acinonyx jubatus,37.3861839989,-2.7784491779,inat
Acinonyx jubatus,20.5927484038,-25.5327521331,inat
Acinonyx jubatus,-106.3183530093,23.3520917368,inat
Acinonyx jubatus,20.5950214255,-25.355804051,inat
Acinonyx jubatus,35.3256387046,-1.5696484276,inat
Acinonyx jubatus,-110.6352073988,32.3783909112,inat
Acinonyx jubatus,22.9636737772,-19.7356816612,inat
Acinonyx jubatus,-90.3958668223,38.7800247126,inat
Acinonyx jubatus,16.6624684295,-22.3157044914,inat
Acinonyx jubatus,35.1427114066,-1.2967544629,inat
Acinonyx jubatus,34.8870350185,-1.3848404229,inat
Acinonyx jubatus,35.5835376091,-3.037589928,inat
Acinonyx jubatus,35.0956927072,-2.5077512784,inat
Acinonyx jubatus,16.9036049746,-22.6776426631,inat
Acinonyx jubatus,35.3445897852,-1.4132362503,inat
Acinonyx jubatus,29.0782009225,-22.0389680165,inat
Acinonyx jubatus,16.7322975697,-18.9536270109,inat
Acinonyx jubatus,31.7150105795,-24.5203694136,inat
Acinonyx jubatus,-89.8785725699,35.0490200767,inat
Acinonyx jubatus,34.6881058989,-2.5645461439,inat
Acinonyx jubatus,-76.6404883791,39.3140187635,inat
Acinonyx jubatus,-76.6480847338,39.3974994268,inat
Acinonyx jubatus,27.4495098423,-24.3340604663,inat
Acinonyx jubatus,34.8675492734,-7.2910294274,inat
Acinonyx jubatus,-117.086557681,32.6590052649,inat
Acinonyx jubatus,34.8431733632,-2.8764531647,inat
Acinonyx jubatus,-76.6524924039,39.3954999675,inat
Acinonyx jubatus,-76.6119060777,39.2353499606,inat
Acinonyx jubatus,-76.6375147636,39.3790655307,inat
Acinonyx jubatus,-76.7935552548,39.2920874679,inat
Acinonyx jubatus,-76.6818731771,39.2483312336,inat
Acinonyx jubatus,-76.6761499943,39.2547603148,inat
Acinonyx jubatus,-76.7319990922,39.3284289489,inat
Acinonyx jubatus,-76.6044363487,39.3201877824,inat
Acinonyx jubatus,-76.7418408779,39.3319058289,inat
Acinonyx jubatus,-76.7697439983,39.3407711043,inat
Acinonyx jubatus,-76.6925126343,39.3675259494,inat
Acinonyx jubatus,-76.6549429717,39.2896342933,inat
Acinonyx jubatus,-76.6966556658,39.3215594556,inat
Acinonyx jubatus,-76.6070541598,39.2226396524,inat
Acinonyx jubatus,-76.6772652464,39.360262579,inat
Acinonyx jubatus,-76.6105252731,39.3144987542,inat
Acinonyx jubatus,-76.6116745197,39.2686407024,inat
Acinonyx jubatus,-76.618990282,39.3471207512,inat
Acinonyx jubatus,-76.7440042914,39.3803134614,inat
Acinonyx jubatus,-76.686680949,39.2914753683,inat
Acinonyx jubatus,-76.6111279679,39.2220650242,inat
Acinonyx jubatus,-76.7249148287,39.3171760645,inat
Acinonyx jubatus,-76.7793716198,39.349096293,inat
Acinonyx jubatus,-76.7057408729,39.3490879235,inat
Acinonyx jubatus,-76.7173236381,39.3334734084,inat
Acinonyx jubatus,-76.6912833165,39.2860198961,inat
Acinonyx jubatus,34.891094797,-2.3840323828,inat
Acinonyx jubatus,30.9975033596,-24.3771992918,inat
Acinonyx jubatus,-117.0746143473,32.767188591,inat
Acinonyx jubatus,34.8277801392,-2.8263677065,inat
Acinonyx jubatus,6.9356530791,50.8613551364,inat
Acinonyx jubatus,32.338877073,1.2054251562,inat
Acinonyx jubatus,32.2013608907,1.3590137532,inat
Acinonyx jubatus,35.0859154242,-7.8465426913,inat
Acinonyx jubatus,23.5074100956,-33.9093316165,inat
Acinonyx jubatus,-75.0363880737,39.9191702789,inat
Acinonyx jubatus,18.3214849127,-26.4348436541,inat
Acinonyx jubatus,34.9406599566,-2.4795846624,inat
Acinonyx jubatus,20.0257995391,9.8712295235,inat
Acinonyx jubatus,34.9673191409,-1.2648891818,inat
Acinonyx jubatus,31.347691989,-23.5177207076,inat
Acinonyx jubatus,31.7013132832,-24.4143674231,inat
Acinonyx jubatus,34.8861006913,-1.4193912537,inat
Acinonyx jubatus,34.9030289585,-2.827182336,inat
Acinonyx jubatus,-117.1758388018,33.0258523925,inat
Acinonyx jubatus,31.642403193,-24.8700489932,inat
Acinonyx jubatus,37.3380999483,-2.7770262226,inat
Acinonyx jubatus,55.7862022428,24.0193457805,inat
Acinonyx jubatus,-76.2040120916,36.9080587484,inat
Acinonyx jubatus,100.2175708114,5.2510270495,inat
Acinonyx jubatus,-77.0614820978,38.9468257064,inat
Acinonyx jubatus,28.2919521377,-25.9412927954,inat
Acinonyx jubatus,16.971830392,-18.9089359176,inat
Acinonyx jubatus,25.4676734412,-33.983495617,inat
Acinonyx jubatus,-83.0663732716,40.0310635343,inat
Acinonyx jubatus,35.2178789008,-1.4877282818,inat
Acinonyx jubatus,30.5453840767,-24.1909661115,inat
Acinonyx jubatus,34.8260227593,-1.4476449847,inat
Acinonyx jubatus,34.8090502733,-1.5447042469,inat
Acinonyx jubatus,35.1067984498,-1.3911671962,inat
Acinonyx jubatus,35.1081185711,-1.9841295923,inat
Acinonyx jubatus,35.8281815111,-3.9328270342,inat
Acinonyx jubatus,21.0408684305,52.302314218,inat
Acinonyx jubatus,27.8826869203,-25.7795109548,inat
Acinonyx jubatus,37.2850281651,-2.6542565387,inat
Acinonyx jubatus,34.7636331853,-2.404449386,inat
Acinonyx jubatus,31.4676004648,-24.5672281608,inat
Acinonyx jubatus,35.4576435884,-3.0608728007,inat
Acinonyx jubatus,16.6575321661,-18.7648872986,inat
Acinonyx jubatus,36.1428161068,-4.0743592335,inat
Acinonyx jubatus,16.7083459989,-19.043027408,inat
Acinonyx jubatus,34.8866817474,-2.2253063887,inat
Acinonyx jubatus,34.8446728238,-2.5414542857,inat
Acinonyx jubatus,10.5209160187,36.2465483149,inat
Acinonyx jubatus,10.5743537264,36.3785681668,inat
Acinonyx jubatus,37.5584119907,0.5854241837,inat
Acinonyx jubatus,34.8868807919,-2.0354650478,inat
Acinonyx jubatus,37.465805221,-2.6150825461,inat
Acinonyx jubatus,35.0337079718,-1.5337752627,inat
Acinonyx jubatus,35.214308635,-1.783843363,inat
Acinonyx jubatus,35.441238378,-3.2019544865,inat
Acinonyx jubatus,-95.3416857578,29.7873318722,inat
Acinonyx jubatus,20.375007965000002,-24.8668030199,inat
Acinonyx jubatus,20.702392313,-25.526465991,inat
Acinonyx jubatus,20.9713954846,-25.8275032318,inat
Acinonyx jubatus,36.6144894497,-1.2345506998,inat
Acinonyx jubatus,34.9506848565,-1.4521056866,inat
Acinonyx jubatus,35.0026102465,-1.51657992,inat
Acinonyx jubatus,35.0636142374,-1.5161382329,inat
Acinonyx jubatus,35.0251443211,-1.5740354869,inat
Acinonyx jubatus,35.0008664393,-1.4331102205,inat
Acinonyx jubatus,-81.2909826215,28.941308145,inat
Acinonyx jubatus,36.9072231479,0.1947238308,inat
Acinonyx jubatus,-81.2866979879,28.8982346584,inat
Acinonyx jubatus,31.453799914,-25.2907715451,inat
Acinonyx jubatus,34.8830860569,-2.3138209164,inat
Acinonyx jubatus,34.6419647376,-2.7559030946,inat
Acinonyx jubatus,34.9704641748,-2.7967918782,inat
Acinonyx jubatus,32.3905322645,-27.9753018922,inat
Acinonyx jubatus,34.8982978086,-2.3826516368,inat
Acinonyx jubatus,32.367243834600004,-27.8768793838,inat
Acinonyx jubatus,26.2259368699,-18.8194191113,inat
Acinonyx jubatus,32.2110708505,-27.9192811847,inat
Acinonyx jubatus,31.283898165,-25.0095640678,inat
Acinonyx jubatus,18.15319,-22.57,idigbio
Acinonyx jubatus,-106.663485,35.078382,idigbio
Acinonyx jubatus,17.04180555,-22.535,idigbio
Acinonyx jubatus,44.7999992,9.166667,idigbio
Acinonyx jubatus,36.83333,-1.36667,idigbio
Acinonyx jubatus,43.9190903,9.6126299,idigbio
Acinonyx jubatus,35.83333,-3.58333,idigbio
Acinonyx jubatus,0.7366667,0.1583333,idigbio
Acinonyx jubatus,-97.3555984,32.7214012,idigbio
Acinonyx jubatus,22.179737,-18.743813,idigbio
Acinonyx jubatus,44.9166679,9.8666668,idigbio
